dataset,attack,round,client_id,is_byzantine,kappa,semantic_shift,p_fraud_client,p_fraud_global,gradient_dist,flagged_kappa,flagged_gradient,z_score
nyc-taxi,lfp,2,19,False,-0.0873,0.192,0.092,0.284,7.5892,False,False,0.3763
nyc-taxi,lfp,2,62,False,0.008,0.274,0.01,0.284,6.2771,False,False,0.4331
nyc-taxi,lfp,2,56,False,-0.0705,0.15,0.134,0.284,8.2962,False,False,0.4503
nyc-taxi,lfp,2,73,False,-0.0773,0.228,0.056,0.284,6.7096,False,False,0.3511
nyc-taxi,lfp,2,32,False,-0.0701,0.18,0.104,0.284,8.9063,False,False,0.6317
nyc-taxi,lfp,2,77,False,0.0,0.284,0.0,0.284,17.4483,False,True,2.7956
nyc-taxi,lfp,2,39,False,0.0,0.284,0.0,0.284,6.1774,False,False,0.4067
nyc-taxi,lfp,2,7,False,-0.0406,0.234,0.05,0.284,13.7256,False,False,1.9197
nyc-taxi,lfp,2,63,False,-0.0349,0.078,0.206,0.284,7.0628,False,False,1.1512
nyc-taxi,lfp,2,42,False,-0.0476,0.252,0.032,0.284,8.2439,False,False,0.3014
nyc-taxi,lfp,2,91,True,-0.1315,0.164,0.12,0.284,8.5186,True,False,0.6099
nyc-taxi,lfp,2,80,True,-0.0274,0.27,0.014,0.284,9.1581,False,False,0.3533
nyc-taxi,lfp,2,87,True,-0.0275,0.234,0.05,0.284,10.3997,False,False,0.1663
nyc-taxi,lfp,2,88,True,-0.0718,0.246,0.038,0.284,8.6883,False,False,0.6962
nyc-taxi,lfp,3,55,False,-0.0022,0.17,0.022,0.192,7.2911,False,False,0.1426
nyc-taxi,lfp,3,25,False,-0.0651,0.144,0.048,0.192,6.2002,False,False,0.4544
nyc-taxi,lfp,3,10,False,0.0,0.192,0.0,0.192,8.0251,False,False,0.0853
nyc-taxi,lfp,3,19,False,-0.0309,0.11,0.082,0.192,7.3112,False,False,0.4731
nyc-taxi,lfp,3,45,False,-0.0212,0.084,0.108,0.192,8.73,False,False,0.3272
nyc-taxi,lfp,3,1,False,0.0,0.808,1.0,0.192,13.6145,False,False,0.539
nyc-taxi,lfp,3,73,False,-0.0494,0.086,0.106,0.192,7.2022,False,False,0.5265
nyc-taxi,lfp,3,21,False,-0.0548,0.082,0.11,0.192,9.2975,False,False,0.0332
nyc-taxi,lfp,3,54,False,0.0,0.192,0.0,0.192,6.3339,False,False,0.8231
nyc-taxi,lfp,3,2,False,0.0357,0.002,0.19,0.192,8.0884,False,False,1.1122
nyc-taxi,lfp,3,20,False,-0.0427,0.102,0.09,0.192,8.4087,False,False,0.43
nyc-taxi,lfp,3,33,False,-0.0132,0.164,0.028,0.192,10.6449,False,False,1.1218
nyc-taxi,lfp,3,29,False,-0.083,0.072,0.12,0.192,10.2022,True,False,0.5841
nyc-taxi,lfp,3,62,False,0.0092,0.176,0.016,0.192,5.9813,False,False,0.5966
nyc-taxi,lfp,3,7,False,-0.0543,0.128,0.064,0.192,14.2846,False,True,2.7631
nyc-taxi,lfp,3,77,False,0.0,0.192,0.0,0.192,14.6384,False,True,2.3844
nyc-taxi,lfp,3,80,True,0.1107,0.124,0.068,0.192,9.3871,False,False,0.6352
nyc-taxi,lfp,3,81,True,-0.0004,0.098,0.094,0.192,9.4909,False,False,0.4155
nyc-taxi,lfp,3,88,True,-0.1062,0.128,0.064,0.192,8.176,True,False,0.9185
nyc-taxi,lfp,3,95,True,-0.0645,0.156,0.036,0.192,9.8142,False,False,0.2674
nyc-taxi,lfp,4,47,False,0.0408,0.058,0.058,0.116,8.8252,False,False,0.8816
nyc-taxi,lfp,4,78,False,-0.0705,0.02,0.136,0.116,7.3713,False,False,0.7206
nyc-taxi,lfp,4,36,False,0.0426,0.044,0.072,0.116,7.417,False,False,0.0775
nyc-taxi,lfp,4,51,False,0.0,0.116,0.0,0.116,6.4941,False,False,0.6012
nyc-taxi,lfp,4,44,False,0.0,0.116,0.0,0.116,8.2118,False,False,0.151
nyc-taxi,lfp,4,13,False,0.0,0.116,0.0,0.116,4.0835,False,True,2.0462
nyc-taxi,lfp,4,10,False,0.0,0.116,0.0,0.116,6.7375,False,False,0.2846
nyc-taxi,lfp,4,75,False,0.0595,0.032,0.148,0.116,8.1139,False,False,0.5783
nyc-taxi,lfp,4,11,False,-0.0692,0.004,0.112,0.116,7.5463,False,False,0.4293
nyc-taxi,lfp,4,24,False,0.0,0.116,0.0,0.116,8.6743,False,False,0.5933
nyc-taxi,lfp,4,72,False,-0.0041,0.044,0.072,0.116,6.6606,False,False,0.1165
nyc-taxi,lfp,4,34,False,-0.0394,0.014,0.102,0.116,9.1666,False,False,1.1789
nyc-taxi,lfp,4,33,False,-0.0414,0.072,0.044,0.116,10.9177,False,False,1.8896
nyc-taxi,lfp,4,45,False,-0.0254,0.008,0.108,0.116,8.996,False,False,0.0623
nyc-taxi,lfp,4,21,False,-0.0309,0.022,0.094,0.116,8.6719,False,False,0.2095
nyc-taxi,lfp,4,66,False,0.0,0.116,0.0,0.116,12.6848,False,True,2.3913
nyc-taxi,lfp,4,80,True,0.0334,0.1,0.016,0.116,9.3799,False,False,0.4583
nyc-taxi,lfp,4,82,True,0.0347,0.054,0.17,0.116,9.2044,False,False,0.5151
nyc-taxi,lfp,4,90,True,0.0632,0.414,0.53,0.116,8.8386,False,False,1.3893
nyc-taxi,lfp,4,84,True,0.0,0.116,0.0,0.116,9.8762,False,False,0.171
nyc-taxi,lfp,5,70,False,0.0,0.048,0.0,0.048,9.4186,False,False,0.4354
nyc-taxi,lfp,5,25,False,0.0,0.048,0.0,0.048,6.8501,False,False,0.3027
nyc-taxi,lfp,5,14,False,0.0,0.048,0.0,0.048,8.2308,False,False,0.0263
nyc-taxi,lfp,5,40,False,0.0155,0.018,0.066,0.048,7.8415,False,False,0.3186
nyc-taxi,lfp,5,73,False,-0.0645,0.034,0.082,0.048,6.8632,True,False,1.107
nyc-taxi,lfp,5,64,False,-0.0493,0.002,0.046,0.048,6.1218,True,False,0.5457
nyc-taxi,lfp,5,42,False,-0.0572,0.014,0.062,0.048,8.044,True,False,0.5296
nyc-taxi,lfp,5,38,False,-0.0205,0.068,0.116,0.048,7.4474,False,False,0.4478
nyc-taxi,lfp,5,77,False,0.0,0.048,0.0,0.048,15.4652,False,True,3.7852
nyc-taxi,lfp,5,18,False,0.0347,0.096,0.144,0.048,6.9964,False,False,0.8079
nyc-taxi,lfp,5,29,False,0.0043,0.07,0.118,0.048,9.9715,False,False,0.98
nyc-taxi,lfp,5,36,False,0.0286,0.072,0.12,0.048,7.5532,False,False,0.2337
nyc-taxi,lfp,5,75,False,0.0421,0.116,0.164,0.048,7.2374,False,False,0.7488
nyc-taxi,lfp,5,69,False,0.0,0.048,0.0,0.048,6.6881,False,False,0.4996
nyc-taxi,lfp,5,5,False,0.0241,0.112,0.16,0.048,8.5751,False,False,0.5665
nyc-taxi,lfp,5,74,False,0.0,0.048,0.0,0.048,7.1789,False,False,0.5766
nyc-taxi,lfp,5,84,True,0.0,0.048,0.0,0.048,10.0863,False,False,0.2347
nyc-taxi,lfp,5,92,True,-0.0311,0.026,0.022,0.048,10.3551,False,False,0.0882
nyc-taxi,lfp,5,83,True,0.0,0.048,0.0,0.048,10.2577,False,False,0.1326
nyc-taxi,lfp,5,85,True,-0.0139,0.04,0.008,0.048,10.4673,False,False,0.2693
nyc-taxi,lfp,6,9,False,0.0039,0.044,0.07,0.026,7.8794,False,False,0.6788
nyc-taxi,lfp,6,40,False,-0.0099,0.074,0.1,0.026,8.1057,False,False,0.3765
nyc-taxi,lfp,6,60,False,0.0,0.026,0.0,0.026,5.4263,False,False,0.8717
nyc-taxi,lfp,6,59,False,0.0154,0.028,0.054,0.026,4.4392,False,True,2.0851
nyc-taxi,lfp,6,38,False,0.0208,0.078,0.104,0.026,7.8482,False,False,0.2946
nyc-taxi,lfp,6,8,False,-0.0006,0.052,0.078,0.026,6.9706,False,False,0.1071
nyc-taxi,lfp,6,77,False,0.0,0.026,0.0,0.026,10.7975,False,False,1.5786
nyc-taxi,lfp,6,4,False,0.0665,0.098,0.124,0.026,6.3726,False,False,0.2414
nyc-taxi,lfp,6,52,False,-0.0423,0.066,0.092,0.026,8.9631,True,False,1.0118
nyc-taxi,lfp,6,56,False,0.1353,0.132,0.158,0.026,8.9092,False,False,0.7017
nyc-taxi,lfp,6,5,False,0.0439,0.09,0.116,0.026,7.8941,False,False,0.6973
nyc-taxi,lfp,6,20,False,0.0472,0.044,0.07,0.026,7.8933,False,False,0.7077
nyc-taxi,lfp,6,69,False,0.0,0.026,0.0,0.026,6.6123,False,False,0.4814
nyc-taxi,lfp,6,35,False,-0.0376,0.034,0.06,0.026,11.7979,False,True,2.6635
nyc-taxi,lfp,6,10,False,0.0,0.026,0.0,0.026,6.6898,False,False,0.4123
nyc-taxi,lfp,6,23,False,0.0278,0.118,0.144,0.026,9.4472,False,False,0.5812
nyc-taxi,lfp,6,85,True,0.0051,0.042,0.068,0.026,10.8595,False,False,0.5477
nyc-taxi,lfp,6,86,True,-0.0149,0.09,0.116,0.026,9.5948,False,False,0.0581
nyc-taxi,lfp,6,88,True,-0.0459,0.114,0.14,0.026,8.9172,True,False,0.9581
nyc-taxi,lfp,6,98,True,-0.0319,0.012,0.038,0.026,9.8548,False,False,0.2885
nyc-taxi,lfp,7,21,False,0.0028,0.098,0.114,0.016,7.8282,False,False,0.9785
nyc-taxi,lfp,7,29,False,-0.0287,0.094,0.11,0.016,7.4077,False,False,0.8106
nyc-taxi,lfp,7,0,False,0.0801,0.228,0.244,0.016,5.0968,False,True,2.612
nyc-taxi,lfp,7,23,False,0.1154,0.166,0.182,0.016,8.2686,False,False,0.6022
nyc-taxi,lfp,7,11,False,0.0012,0.104,0.12,0.016,6.3834,False,False,0.166
nyc-taxi,lfp,7,62,False,0.0469,0.026,0.042,0.016,7.2006,False,False,0.2622
nyc-taxi,lfp,7,19,False,-0.028,0.076,0.092,0.016,6.5346,False,False,0.0285
nyc-taxi,lfp,7,52,False,-0.027,0.058,0.074,0.016,9.0503,False,False,1.5776
nyc-taxi,lfp,7,41,False,-0.024,0.028,0.044,0.016,9.8371,False,False,1.7416
nyc-taxi,lfp,7,63,False,0.0937,0.2,0.216,0.016,5.778,False,False,1.8837
nyc-taxi,lfp,7,1,False,0.0,0.984,1.0,0.016,11.7878,False,False,0.0945
nyc-taxi,lfp,7,72,False,0.0144,0.066,0.082,0.016,6.6283,False,False,0.0631
nyc-taxi,lfp,7,56,False,0.12,0.16,0.176,0.016,7.105,False,False,0.2644
nyc-taxi,lfp,7,22,False,0.0983,0.066,0.082,0.016,6.1732,False,False,0.7912
nyc-taxi,lfp,7,38,False,0.04,0.088,0.104,0.016,6.683,False,False,0.0012
nyc-taxi,lfp,7,46,False,-0.0284,0.084,0.1,0.016,6.5251,False,False,0.0832
nyc-taxi,lfp,7,83,True,0.0,0.016,0.0,0.016,10.4749,False,False,0.6687
nyc-taxi,lfp,7,92,True,-0.0202,0.01,0.026,0.016,10.2122,False,False,0.4649
nyc-taxi,lfp,7,88,True,-0.0291,0.104,0.12,0.016,8.165,False,False,0.8083
nyc-taxi,lfp,7,84,True,0.0,0.016,0.0,0.016,10.1668,False,False,0.025
nyc-taxi,lfp,8,79,False,0.0168,0.082,0.094,0.012,10.9891,False,False,1.5559
nyc-taxi,lfp,8,17,False,-0.0215,0.074,0.086,0.012,13.8303,False,True,3.0774
nyc-taxi,lfp,8,66,False,0.0,0.012,0.0,0.012,11.2712,False,False,1.2052
nyc-taxi,lfp,8,45,False,0.0351,0.118,0.13,0.012,8.6066,False,False,0.2426
nyc-taxi,lfp,8,16,False,0.0,0.012,0.0,0.012,8.0334,False,False,0.1676
nyc-taxi,lfp,8,44,False,0.0,0.012,0.0,0.012,9.1531,False,False,0.0673
nyc-taxi,lfp,8,64,False,-0.02,0.042,0.054,0.012,6.1068,False,False,0.7077
nyc-taxi,lfp,8,8,False,0.0813,0.056,0.068,0.012,7.1357,False,False,0.2056
nyc-taxi,lfp,8,36,False,0.1725,0.102,0.114,0.012,7.7248,False,False,0.0878
nyc-taxi,lfp,8,18,False,0.0259,0.144,0.156,0.012,6.8758,False,False,1.0588
nyc-taxi,lfp,8,58,False,0.0022,0.14,0.152,0.012,6.0613,False,False,1.6348
nyc-taxi,lfp,8,55,False,0.0536,0.032,0.044,0.012,7.2028,False,False,0.1534
nyc-taxi,lfp,8,46,False,0.0126,0.094,0.106,0.012,7.4289,False,False,0.613
nyc-taxi,lfp,8,23,False,0.0746,0.144,0.156,0.012,9.7208,False,False,0.2531
nyc-taxi,lfp,8,34,False,-0.021,0.06,0.072,0.012,9.561,False,False,0.9317
nyc-taxi,lfp,8,72,False,0.0176,0.08,0.092,0.012,7.04,False,False,0.2126
nyc-taxi,lfp,8,96,True,-0.0139,0.004,0.016,0.012,9.1304,False,False,0.7279
nyc-taxi,lfp,8,81,True,0.1119,0.098,0.11,0.012,9.371,False,False,0.3975
nyc-taxi,lfp,8,93,True,0.0,0.012,0.0,0.012,10.1693,False,False,0.2304
nyc-taxi,lfp,8,95,True,-0.0081,0.006,0.006,0.012,10.1536,False,False,0.3204
nyc-taxi,lfp,9,72,False,-0.0075,0.052,0.056,0.004,7.1158,False,False,0.1727
nyc-taxi,lfp,9,77,False,0.0,0.004,0.0,0.004,19.3133,False,True,3.5006
nyc-taxi,lfp,9,15,False,-0.0076,0.058,0.062,0.004,6.1546,False,False,0.5178
nyc-taxi,lfp,9,0,False,0.0294,0.208,0.212,0.004,6.019,False,False,1.1355
nyc-taxi,lfp,9,12,False,0.0732,0.042,0.046,0.004,10.1208,False,False,0.6594
nyc-taxi,lfp,9,64,False,-0.0076,0.066,0.07,0.004,6.9637,False,False,0.2148
nyc-taxi,lfp,9,29,False,-0.0077,0.08,0.084,0.004,8.6812,False,False,0.3879
nyc-taxi,lfp,9,26,False,0.0067,0.542,0.546,0.004,8.0763,False,False,1.2861
nyc-taxi,lfp,9,31,False,-0.0077,0.09,0.094,0.004,6.7754,False,False,0.3868
nyc-taxi,lfp,9,63,False,0.0425,0.152,0.156,0.004,6.5706,False,False,1.0076
nyc-taxi,lfp,9,79,False,-0.0077,0.078,0.082,0.004,11.4879,False,False,1.4143
nyc-taxi,lfp,9,4,False,0.0729,0.092,0.096,0.004,7.0745,False,False,0.1812
nyc-taxi,lfp,9,61,False,0.0218,0.128,0.132,0.004,7.1675,False,False,0.3435
nyc-taxi,lfp,9,51,False,0.0,0.004,0.0,0.004,7.221,False,False,0.4267
nyc-taxi,lfp,9,44,False,0.0,0.004,0.0,0.004,9.2323,False,False,0.1177
nyc-taxi,lfp,9,75,False,-0.0077,0.08,0.084,0.004,6.4943,False,False,0.4413
nyc-taxi,lfp,9,83,True,0.0,0.004,0.0,0.004,9.8127,False,False,0.0918
nyc-taxi,lfp,9,99,True,-0.0075,0.052,0.056,0.004,10.2975,False,False,0.2138
nyc-taxi,lfp,9,97,True,0.0,0.004,0.0,0.004,10.5775,False,False,0.1893
nyc-taxi,lfp,9,93,True,0.0,0.004,0.0,0.004,9.6857,False,False,0.2772
nyc-taxi,lfp,10,8,False,0.0326,0.092,0.096,0.004,7.0721,False,False,0.0308
nyc-taxi,lfp,10,2,False,0.0482,0.136,0.14,0.004,7.7271,False,False,0.9106
nyc-taxi,lfp,10,4,False,-0.0075,0.05,0.054,0.004,7.4054,False,False,0.0772
nyc-taxi,lfp,10,64,False,-0.0075,0.054,0.058,0.004,6.4293,False,False,0.5578
nyc-taxi,lfp,10,27,False,-0.0069,0.02,0.024,0.004,7.7331,False,False,0.2728
nyc-taxi,lfp,10,47,False,-0.007,0.024,0.028,0.004,10.3641,False,False,1.2825
nyc-taxi,lfp,10,73,False,-0.0077,0.076,0.08,0.004,6.3914,False,False,0.672
nyc-taxi,lfp,10,56,False,0.035,0.18,0.184,0.004,8.4662,False,False,0.681
nyc-taxi,lfp,10,68,False,-0.0076,0.062,0.066,0.004,10.5989,False,False,1.7339
nyc-taxi,lfp,10,38,False,-0.0076,0.056,0.06,0.004,7.5117,False,False,0.3507
nyc-taxi,lfp,10,49,False,0.0392,0.078,0.082,0.004,7.8543,False,False,0.4172
nyc-taxi,lfp,10,3,False,-0.0068,0.018,0.022,0.004,5.8676,False,False,0.9301
nyc-taxi,lfp,10,19,False,0.0276,0.106,0.11,0.004,6.917,False,False,0.4046
nyc-taxi,lfp,10,52,False,-0.0077,0.08,0.084,0.004,8.9987,False,False,0.667
nyc-taxi,lfp,10,41,False,-0.0076,0.066,0.07,0.004,8.5242,False,False,0.4939
nyc-taxi,lfp,10,50,False,-0.007,0.022,0.026,0.004,14.8984,False,True,3.0053
nyc-taxi,lfp,10,95,True,-0.0027,0.002,0.002,0.004,9.9489,False,False,0.2202
nyc-taxi,lfp,10,90,True,0.0103,0.432,0.436,0.004,8.7733,False,False,1.1219
nyc-taxi,lfp,10,82,True,0.0237,0.12,0.124,0.004,9.8918,False,False,0.4001
nyc-taxi,lfp,10,88,True,-0.0079,0.174,0.178,0.004,8.9161,False,False,0.8356
nyc-taxi,lfp,11,20,False,-0.0077,0.084,0.088,0.004,10.0464,False,False,0.8081
nyc-taxi,lfp,11,49,False,0.0237,0.12,0.124,0.004,7.431,False,False,0.289
nyc-taxi,lfp,11,30,False,0.035,0.18,0.184,0.004,8.5669,False,False,0.405
nyc-taxi,lfp,11,17,False,-0.0077,0.082,0.086,0.004,17.1293,False,True,3.0285
nyc-taxi,lfp,11,73,False,-0.0077,0.076,0.08,0.004,6.2912,False,False,0.5783
nyc-taxi,lfp,11,43,False,0.0224,0.258,0.262,0.004,5.934,False,False,1.4628
nyc-taxi,lfp,11,0,False,0.0219,0.262,0.266,0.004,6.76,False,False,1.1803
nyc-taxi,lfp,11,7,False,-0.0076,0.07,0.074,0.004,14.9218,False,True,2.2059
nyc-taxi,lfp,11,53,False,-0.0076,0.064,0.068,0.004,7.5606,False,False,0.1623
nyc-taxi,lfp,11,10,False,0.0,0.004,0.0,0.004,7.8823,False,False,0.1053
nyc-taxi,lfp,11,54,False,0.0,0.004,0.0,0.004,6.7525,False,False,0.5578
nyc-taxi,lfp,11,46,False,0.0318,0.094,0.098,0.004,7.8108,False,False,0.0716
nyc-taxi,lfp,11,41,False,-0.0077,0.084,0.088,0.004,8.6404,False,False,0.3344
nyc-taxi,lfp,11,4,False,-0.0068,0.018,0.022,0.004,8.1729,False,False,0.044
nyc-taxi,lfp,11,76,False,0.0343,0.088,0.092,0.004,6.862,False,False,0.5848
nyc-taxi,lfp,11,65,False,-0.0075,0.054,0.058,0.004,6.0513,False,False,0.3614
nyc-taxi,lfp,11,96,True,-0.0078,0.096,0.1,0.004,9.4736,False,False,0.3137
nyc-taxi,lfp,11,84,True,-0.0027,0.002,0.002,0.004,10.051,False,False,0.1762
nyc-taxi,lfp,11,92,True,-0.0063,0.01,0.014,0.004,9.823,False,False,0.2217
nyc-taxi,lfp,11,98,True,-0.0075,0.05,0.054,0.004,9.6273,False,False,0.2753
nyc-taxi,lfp,12,45,False,-0.0039,0.072,0.074,0.002,8.4827,False,False,0.2241
nyc-taxi,lfp,12,72,False,-0.0039,0.066,0.068,0.002,7.6167,False,False,0.0807
nyc-taxi,lfp,12,47,False,-0.0036,0.016,0.018,0.002,10.3067,False,False,1.1749
nyc-taxi,lfp,12,53,False,-0.0039,0.078,0.08,0.002,8.1797,False,False,0.3527
nyc-taxi,lfp,12,40,False,-0.0039,0.058,0.06,0.002,7.3909,False,False,0.0796
nyc-taxi,lfp,12,29,False,0.0307,0.112,0.114,0.002,10.3672,False,False,1.0155
nyc-taxi,lfp,12,70,False,0.0,0.002,0.0,0.002,11.6047,False,False,1.105
nyc-taxi,lfp,12,37,False,0.0428,0.082,0.084,0.002,11.3733,False,False,1.7153
nyc-taxi,lfp,12,10,False,0.0,0.002,0.0,0.002,7.6845,False,False,0.3116
nyc-taxi,lfp,12,28,False,-0.0039,0.094,0.096,0.002,8.2158,False,False,0.5323
nyc-taxi,lfp,12,0,False,0.0295,0.116,0.118,0.002,6.264,False,False,1.7935
nyc-taxi,lfp,12,66,False,0.0,0.002,0.0,0.002,13.3275,False,False,1.984
nyc-taxi,lfp,12,22,False,0.0451,0.078,0.08,0.002,6.1963,False,False,0.9958
nyc-taxi,lfp,12,63,False,0.0326,0.106,0.108,0.002,6.3036,False,False,1.6388
nyc-taxi,lfp,12,46,False,0.026,0.13,0.132,0.002,7.0677,False,False,0.4618
nyc-taxi,lfp,12,75,False,0.0247,0.136,0.138,0.002,7.7991,False,False,0.4759
nyc-taxi,lfp,12,93,True,-0.0038,0.044,0.046,0.002,9.9849,False,False,0.1929
nyc-taxi,lfp,12,91,True,-0.0032,0.006,0.008,0.002,9.443,False,False,0.5428
nyc-taxi,lfp,12,94,True,-0.002,0.0,0.002,0.002,8.0497,False,False,1.1133
nyc-taxi,lfp,12,86,True,-0.0032,0.006,0.008,0.002,9.4926,False,False,0.1281
nyc-taxi,lfp,13,6,False,0.0295,0.116,0.118,0.002,8.3546,False,False,0.5733
nyc-taxi,lfp,13,17,False,-0.0039,0.082,0.084,0.002,15.6673,False,True,3.2043
nyc-taxi,lfp,13,69,False,0.0,0.002,0.0,0.002,7.3432,False,False,0.3145
nyc-taxi,lfp,13,66,False,0.0,0.002,0.0,0.002,13.1677,False,False,1.8742
nyc-taxi,lfp,13,15,False,0.0339,0.102,0.104,0.002,6.5036,False,False,0.6408
nyc-taxi,lfp,13,9,False,0.0476,0.074,0.076,0.002,8.1928,False,False,0.1912
nyc-taxi,lfp,13,60,False,-0.003,0.004,0.006,0.002,6.1059,False,False,0.4639
nyc-taxi,lfp,13,36,False,0.026,0.13,0.132,0.002,7.2502,False,False,0.1224
nyc-taxi,lfp,13,4,False,0.0428,0.082,0.084,0.002,6.6173,False,False,0.2972
nyc-taxi,lfp,13,5,False,0.0307,0.112,0.114,0.002,8.0685,False,False,0.4134
nyc-taxi,lfp,13,59,False,-0.0038,0.03,0.032,0.002,5.145,False,False,1.2742
nyc-taxi,lfp,13,47,False,-0.0035,0.012,0.014,0.002,10.2427,False,False,1.0596
nyc-taxi,lfp,13,20,False,-0.0039,0.06,0.062,0.002,8.799,False,False,0.6259
nyc-taxi,lfp,13,25,False,-0.0027,0.002,0.004,0.002,6.7025,False,False,0.339
nyc-taxi,lfp,13,64,False,-0.0039,0.062,0.064,0.002,6.0613,False,False,0.41
nyc-taxi,lfp,13,11,False,0.0313,0.11,0.112,0.002,7.2671,False,False,0.6977
nyc-taxi,lfp,13,98,True,0.0,0.002,0.0,0.002,10.0377,False,False,0.2058
nyc-taxi,lfp,13,82,True,-0.0039,0.062,0.064,0.002,8.9773,False,False,0.5388
nyc-taxi,lfp,13,88,True,0.0274,0.124,0.126,0.002,8.5704,False,False,0.7724
nyc-taxi,lfp,13,92,True,0.1788,0.018,0.02,0.002,10.1873,False,False,0.1367
nyc-taxi,lfp,14,4,False,-0.0039,0.088,0.09,0.002,7.7279,False,False,0.0954
nyc-taxi,lfp,14,61,False,0.029,0.118,0.12,0.002,6.4548,False,False,0.6656
nyc-taxi,lfp,14,71,False,-0.0039,0.068,0.07,0.002,8.0782,False,False,0.2248
nyc-taxi,lfp,14,48,False,0.0221,0.15,0.152,0.002,7.262,False,False,0.0561
nyc-taxi,lfp,14,56,False,0.0265,0.128,0.13,0.002,7.2718,False,False,0.4415
nyc-taxi,lfp,14,59,False,-0.0037,0.024,0.026,0.002,5.2212,False,False,1.1611
nyc-taxi,lfp,14,39,False,0.0,0.002,0.0,0.002,7.1508,False,False,0.4549
nyc-taxi,lfp,14,7,False,-0.0039,0.064,0.066,0.002,15.9056,False,True,2.8014
nyc-taxi,lfp,14,75,False,-0.0039,0.082,0.084,0.002,6.9739,False,False,0.5076
nyc-taxi,lfp,14,26,False,0.0043,0.482,0.484,0.002,7.7426,False,False,1.352
nyc-taxi,lfp,14,40,False,-0.0039,0.066,0.068,0.002,7.3229,False,False,0.1108
nyc-taxi,lfp,14,23,False,0.0176,0.182,0.184,0.002,8.2323,False,False,0.1074
nyc-taxi,lfp,14,6,False,0.0265,0.128,0.13,0.002,7.0131,False,False,0.4386
nyc-taxi,lfp,14,50,False,-0.0033,0.008,0.01,0.002,12.9126,False,False,1.4575
nyc-taxi,lfp,14,35,False,-0.0039,0.056,0.058,0.002,13.8335,False,True,2.2006
nyc-taxi,lfp,14,65,False,0.0654,0.054,0.056,0.002,6.4846,False,False,0.3676
nyc-taxi,lfp,14,97,True,-0.002,0.0,0.002,0.002,10.7735,False,False,0.1258
nyc-taxi,lfp,14,81,True,0.0159,0.198,0.2,0.002,9.5494,False,False,0.0829
nyc-taxi,lfp,14,91,True,-0.0027,0.002,0.004,0.002,9.1057,False,False,0.5094
nyc-taxi,lfp,14,96,True,-0.0027,0.002,0.004,0.002,9.8515,False,False,0.4592
nyc-taxi,lfp,15,73,False,-0.0039,0.078,0.08,0.002,6.883,False,False,0.7721
nyc-taxi,lfp,15,62,False,-0.0037,0.022,0.024,0.002,6.5867,False,False,0.5873
nyc-taxi,lfp,15,17,False,0.0417,0.084,0.086,0.002,17.9658,False,True,2.8164
nyc-taxi,lfp,15,51,False,0.0,0.002,0.0,0.002,6.4855,False,False,0.6826
nyc-taxi,lfp,15,68,False,-0.0039,0.056,0.058,0.002,11.5402,False,False,1.0339
nyc-taxi,lfp,15,47,False,-0.0037,0.02,0.022,0.002,10.8734,False,False,0.6556
nyc-taxi,lfp,15,41,False,-0.0039,0.058,0.06,0.002,8.4623,False,False,0.1336
nyc-taxi,lfp,15,8,False,0.063,0.056,0.058,0.002,7.1382,False,False,0.2778
nyc-taxi,lfp,15,53,False,-0.0039,0.066,0.068,0.002,8.2445,False,False,0.0328
nyc-taxi,lfp,15,57,False,0.026,0.13,0.132,0.002,7.0621,False,False,0.8707
nyc-taxi,lfp,15,3,False,-0.002,0.0,0.002,0.002,5.3719,False,False,0.9167
nyc-taxi,lfp,15,71,False,0.0417,0.084,0.086,0.002,9.472,False,False,0.2407
nyc-taxi,lfp,15,7,False,-0.0039,0.068,0.07,0.002,15.2534,False,False,1.9761
nyc-taxi,lfp,15,43,False,0.0202,0.162,0.164,0.002,6.8148,False,False,1.5535
nyc-taxi,lfp,15,34,False,-0.0039,0.052,0.054,0.002,10.2448,False,False,0.6009
nyc-taxi,lfp,15,36,False,0.0362,0.096,0.098,0.002,7.3298,False,False,0.5228
nyc-taxi,lfp,15,80,True,-0.0036,0.018,0.02,0.002,9.8757,False,False,0.3868
nyc-taxi,lfp,15,97,True,0.0,0.002,0.0,0.002,10.8706,False,False,0.0851
nyc-taxi,lfp,15,95,True,-0.002,0.0,0.002,0.002,9.8193,False,False,0.4323
nyc-taxi,lfp,15,83,True,0.0,0.002,0.0,0.002,10.1472,False,False,0.3367
nyc-taxi,lfp,16,20,False,0.0,0.072,0.072,0.0,9.347,False,False,0.5444
nyc-taxi,lfp,16,56,False,0.0,0.106,0.106,0.0,7.7372,False,False,0.525
nyc-taxi,lfp,16,36,False,0.0,0.058,0.058,0.0,6.8478,False,False,0.3697
nyc-taxi,lfp,16,55,False,0.0,0.046,0.046,0.0,8.3709,False,False,0.048
nyc-taxi,lfp,16,16,False,1.0,0.0,0.0,0.0,8.8778,False,False,0.0681
nyc-taxi,lfp,16,28,False,0.0,0.076,0.076,0.0,8.4045,False,False,0.0985
nyc-taxi,lfp,16,31,False,0.0,0.086,0.086,0.0,7.128,False,False,0.3635
nyc-taxi,lfp,16,10,False,1.0,0.0,0.0,0.0,8.3681,False,False,0.1424
nyc-taxi,lfp,16,15,False,0.0,0.066,0.066,0.0,6.8932,False,False,0.7359
nyc-taxi,lfp,16,41,False,0.0,0.066,0.066,0.0,8.6111,False,False,0.1679
